t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
1.3084,0.016743,-0.347546,0.347546,-0.326738,0.322136,-0.002579,0.7125,-0.0033,-0.3322
1.3254,0.016947,-0.348911,0.348911,-0.342078,0.337476,-0.002581,0.7067,-0.0014,-0.3384
1.3421,0.016746,-0.348875,0.348875,-0.342078,0.337476,-0.002581,0.7067,-0.0014,-0.3384
1.3589,0.016745,-0.347463,0.347463,-0.352816,0.349748,-0.002592,0.6573,0.0140,-0.3913
1.3756,0.016740,-0.344676,0.344676,-0.352816,0.349748,-0.002591,0.6625,0.0124,-0.3858
1.3924,0.016744,-0.340511,0.340511,-0.351282,0.348214,-0.002580,0.7119,-0.0031,-0.3328
1.4092,0.016842,-0.334934,0.334934,-0.351282,0.348214,-0.002592,0.6568,0.0142,-0.3919
1.4260,0.016750,-0.328007,0.328007,-0.349748,0.348214,-0.002591,0.6625,0.0124,-0.3857
1.4428,0.016842,-0.319653,0.319653,-0.349748,0.348214,-0.002591,0.6625,0.0124,-0.3857
1.4597,0.016854,-0.309899,0.309899,-0.349748,0.348214,-0.002591,0.6625,0.0124,-0.3857
1.4764,0.016766,-0.299046,0.299046,-0.349748,0.348214,-0.002591,0.6625,0.0124,-0.3857
1.4932,0.016747,-0.288086,0.288086,-0.340544,0.337476,-0.002580,0.7119,-0.0031,-0.3328
1.5099,0.016777,-0.277105,0.277105,-0.340544,0.337476,-0.002581,0.7068,-0.0014,-0.3383
1.5267,0.016747,-0.266144,0.266144,-0.332874,0.329806,-0.002581,0.7068,-0.0014,-0.3383
1.5435,0.016768,-0.255170,0.255170,-0.332874,0.329806,-0.002581,0.7068,-0.0014,-0.3383
1.5602,0.016750,-0.244207,0.244207,-0.319068,0.317534,-0.002592,0.6573,0.0140,-0.3913
1.5770,0.016741,-0.233250,0.233250,-0.296058,0.299126,-0.002591,0.6625,0.0124,-0.3858
1.5937,0.016740,-0.222294,0.222294,-0.274583,0.279185,-0.002580,0.7119,-0.0031,-0.3328
1.6104,0.016756,-0.211327,0.211327,-0.257709,0.263845,-0.002592,0.6568,0.0142,-0.3919
1.6272,0.016751,-0.200363,0.200363,-0.242369,0.246971,-0.002591,0.6625,0.0124,-0.3857
1.6440,0.016752,-0.189399,0.189399,-0.242369,0.246971,-0.002591,0.6625,0.0124,-0.3857
1.6607,0.016744,-0.178440,0.178440,-0.227029,0.231631,-0.002591,0.6625,0.0124,-0.3857
1.6774,0.016748,-0.167479,0.167479,-0.214757,0.220893,-0.002591,0.6625,0.0124,-0.3857
1.6942,0.016744,-0.156520,0.156520,-0.202485,0.211689,-0.002591,0.6625,0.0124,-0.3857
1.7109,0.016747,-0.145559,0.145559,-0.190214,0.197884,-0.002591,0.6625,0.0124,-0.3857
1.7277,0.016750,-0.134596,0.134596,-0.177942,0.182544,-0.002591,0.6625,0.0124,-0.3857
1.7444,0.016756,-0.123629,0.123629,-0.177942,0.182544,-0.002591,0.6625,0.0124,-0.3857
1.7612,0.016749,-0.112667,0.112667,-0.165670,0.167204,-0.002591,0.6625,0.0124,-0.3857
1.7780,0.016794,-0.101675,0.101675,-0.150330,0.153398,-0.002591,0.6625,0.0124,-0.3857
1.7947,0.016746,-0.090714,0.090714,-0.141126,0.141126,-0.002580,0.7119,-0.0031,-0.3328
1.8115,0.016771,-0.079738,0.079738,-0.125786,0.124252,-0.002592,0.6568,0.0142,-0.3919
1.8283,0.016792,-0.068747,0.068747,-0.113515,0.113515,-0.002591,0.6625,0.0124,-0.3857
1.8450,0.016751,-0.057784,0.057784,-0.113515,0.113515,-0.002591,0.6625,0.0124,-0.3857
1.8618,0.016749,-0.046822,0.046822,-0.096641,0.098175,-0.002580,0.7119,-0.0031,-0.3328
1.8785,0.016750,-0.036205,0.036205,-0.082835,0.084369,-0.002592,0.6568,0.0142,-0.3919
