t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
2.5177,0.020105,-0.307820,0.307820,-0.277651,0.277651,-0.002130,2.2675,2.0799,0.3623
2.5378,0.020104,-0.317881,0.317881,-0.296058,0.292990,-0.002131,2.2618,2.0816,0.3560
2.5579,0.020093,-0.326652,0.326652,-0.306796,0.300660,-0.002121,2.2744,2.1314,0.3031
2.5780,0.020098,-0.334063,0.334063,-0.316000,0.311398,-0.002142,2.2115,2.0906,0.3073
2.5981,0.020102,-0.340044,0.340044,-0.325204,0.322136,-0.002130,2.2676,2.0804,0.3617
2.6182,0.020097,-0.344540,0.344540,-0.332874,0.329806,-0.002131,2.2618,2.0815,0.3560
2.6383,0.020098,-0.347512,0.347512,-0.337476,0.339010,-0.002141,2.2128,2.0958,0.3017
2.6584,0.020098,-0.348934,0.348934,-0.346680,0.342078,-0.002130,2.2675,2.0799,0.3623
2.6785,0.020085,-0.348794,0.348794,-0.349748,0.342078,-0.002142,2.2122,2.0960,0.3011
2.6989,0.020353,-0.347060,0.347060,-0.349748,0.348214,-0.002130,2.2676,2.0799,0.3624
2.7192,0.020328,-0.343746,0.343746,-0.349748,0.349748,-0.002142,2.2122,2.0960,0.3011
2.7394,0.020183,-0.338920,0.338920,-0.349748,0.348214,-0.002142,2.2122,2.0960,0.3011
2.7596,0.020257,-0.332583,0.332583,-0.349748,0.346680,-0.002133,2.2669,2.0835,0.3616
2.7798,0.020119,-0.324864,0.324864,-0.348214,0.343612,-0.002131,2.2618,2.0812,0.3560
2.7998,0.020096,-0.315806,0.315806,-0.343612,0.340544,-0.002131,2.2618,2.0812,0.3560
2.8199,0.020088,-0.305486,0.305486,-0.340544,0.337476,-0.002131,2.2618,2.0812,0.3560
2.8403,0.020404,-0.293804,0.293804,-0.339010,0.332874,-0.002141,2.2128,2.0958,0.3017
2.8606,0.020213,-0.281144,0.281144,-0.334408,0.329806,-0.002140,2.2179,2.0943,0.3074
2.8806,0.020089,-0.267605,0.267605,-0.323670,0.322136,-0.002130,2.2670,2.0800,0.3617
2.9011,0.020464,-0.252956,0.252956,-0.309864,0.309864,-0.002131,2.2618,2.0815,0.3560
2.9212,0.020085,-0.237870,0.237870,-0.291456,0.294524,-0.002141,2.2128,2.0958,0.3017
2.9413,0.020147,-0.222167,0.222167,-0.277651,0.283786,-0.002130,2.2675,2.0799,0.3623
2.9614,0.020092,-0.206080,0.206080,-0.263845,0.268447,-0.002131,2.2618,2.0816,0.3560
2.9815,0.020093,-0.189709,0.189709,-0.250039,0.253107,-0.002131,2.2618,2.0816,0.3560
3.0016,0.020095,-0.173200,0.173200,-0.233165,0.237767,-0.002131,2.2618,2.0816,0.3560
3.0218,0.020195,-0.156622,0.156622,-0.217825,0.222427,-0.002131,2.2618,2.0816,0.3560
3.0420,0.020148,-0.140243,0.140243,-0.199418,0.207087,-0.002141,2.2128,2.0958,0.3017
3.0621,0.020129,-0.124189,0.124189,-0.181010,0.188680,-0.002117,2.2181,2.0609,0.3082
3.0822,0.020098,-0.108611,0.108611,-0.164136,0.168738,-0.002143,2.2174,2.0979,0.3067
3.1023,0.020093,-0.093628,0.093628,-0.147262,0.150330,-0.002140,2.2175,2.0941,0.3069
3.1225,0.020183,-0.079307,0.079307,-0.130388,0.131922,-0.002117,2.2176,2.0611,0.3077
3.1426,0.020105,-0.065897,0.065897,-0.115049,0.113515,-0.002133,2.2670,2.0835,0.3617
