t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r
14.6141,0.016748,-0.321558,0.321558,-0.279185,0.273049
14.6309,0.016740,-0.330323,0.330323,-0.288388,0.289922
14.6476,0.016742,-0.339089,0.339089,-0.299126,0.299126
14.6644,0.016741,-0.347855,0.347855,-0.314466,0.305262
14.6811,0.016744,-0.341509,0.341509,-0.323670,0.320602
14.6980,0.016870,-0.332676,0.332676,-0.335942,0.329806
14.7147,0.016744,-0.323909,0.323909,-0.335942,0.329806
14.7315,0.016743,-0.315142,0.315142,-0.345146,0.348214
14.7482,0.016741,-0.306377,0.306377,-0.343612,0.343612
14.7649,0.016748,-0.297607,0.297607,-0.337476,0.331340
14.7817,0.016747,-0.288839,0.288839,-0.322136,0.326738
14.7985,0.016765,-0.280061,0.280061,-0.314466,0.314466
14.8152,0.016741,-0.271295,0.271295,-0.314466,0.314466
14.8319,0.016741,-0.262529,0.262529,-0.305262,0.305262
14.8487,0.016753,-0.253758,0.253758,-0.296058,0.296058
14.8654,0.016753,-0.244986,0.244986,-0.283786,0.285320
14.8822,0.016742,-0.236220,0.236220,-0.271515,0.274583
14.8990,0.016822,-0.227412,0.227412,-0.271515,0.274583
14.9158,0.016748,-0.218643,0.218643,-0.262311,0.262311
14.9325,0.016753,-0.209871,0.209871,-0.248505,0.250039
14.9493,0.016744,-0.201104,0.201104,-0.230097,0.230097
14.9660,0.016750,-0.192333,0.192333,-0.217825,0.217825
14.9828,0.016752,-0.183562,0.183562,-0.210155,0.211689
14.9995,0.016751,-0.174791,0.174791,-0.210155,0.211689
